Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
353	to sleep	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	gəle	nan	nan	('to sleep', 'lama1277-imulo', 'gəle')	nan	49. Tidur
358	to sit	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	tobe	nan	nan	('to sit', 'lama1277-baipi', 'tobo')	nan	51. Duduk
359	to stand	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	diri	nan	nan	"('to stand', 'alor1247-baran', ""'tid:ɛ"")"	nan	52. Berdiri
360	to walk	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	pana	nan	nan	"('to walk', 'alor1247-baran', ""'pana"")"	nan	6. Berjalan
363	to swim	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	naŋe	nan	nan	"('to swim', 'alor1247-baran', ""'naŋgɛ"")"	nan	10. Berenang
364	to fly	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	bəka	nan	nan	"('to fly', 'alor1247-baran', ""'bak:aŋ"")"	nan	101. Terbang 
365	to fall (from above)	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	ləŋat	nan	nan	('to fall (from above)', 'lama1277-baipi', 'loʔu')	nan	95. Jatuh 
368	to drink	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	menu	nan	nan	('to drink', 'adan1251-lawah', 'naʔ')	nan	42. Minum
369	to eat	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	ka	ka, ga: different inflections	nan	('to eat', 'lama1277-belan', 'ka')	nan	40. Makan
369	to eat	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	ga	ka, ga: different inflections	nan	('to eat', 'lama1277-belan', 'ka')	nan	40. Makan
370	to cook	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	giu	nan	nan	('to cook', 'keda1252', 'iu')	nan	41. Masak
371	to wash	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	basa	nan	nan	('to wash', 'amar1273-kotos', 'n-safe')	nan	11. Mencuci
372	to sew	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	saur	nan	nan	"('to sew', 'alor1247-baran', ""'haur"")"	nan	67. Menjahit 
373	to live; be alive; living	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	mojip	nan	nan	('to live; be alive; living', 'lama1277-baipi', 'mori')	nan	76. Hidup 
374	to breathe	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	sənaiga	nan	nan	('to breathe', 'lama1277-belan', 'hea_naik')	nan	31. Bernapas
375	to work	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	kərja	nan	nan	('to work', 'abui1241-takal', 'kär.je̞äŋ')	nan	83. Bekerja 
376	to die	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	belu	nan	nan	('to die', 'lama1277-baipi', 'mata')	nan	75. Mati 
377	to give	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	ne	nan	nan	"('to give', 'alor1247-baran', ""'nɛĩ"")"	nan	91. Memberi 
378	to wipe	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	apus	nan	nan	"('to wipe', 'alor1247-baran', ""'hapɔ"")"	nan	12. Hapus
379	to come	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	haka	nan	nan	('to come', 'lama1277-lewok', 'haka')	nan	8. Datang
380	to laugh	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	geka	nan	nan	"('to laugh', 'alor1247-baran', ""'gɛki"")"	nan	36. Tertawa
381	to cry	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	giar	nan	nan	"('to cry', 'fata1247', ""a'rurɛ"")"	nan	37. Menangis
382	to dance	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	soka	nan	nan	('to dance', 'abui1241-fuime', 'tohaijok')	nan	86. Menari 
383	to sing	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	kantar	nan	nan	('to sing', 'buna1278-bobon', 'gio_logo')	nan	85. Menyanyi
384	to burn (clear land)	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	papi	nan	nan	('to burn (clear land)', 'lama1277-baipi', 'səru')	nan	149. Membakar 
389	to suck	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	tusu	nan	nan	('to suck', 'keda1252', 'tu')	nan	44. Menetek
390	to blow	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	pur	nan	nan	('to blow', 'abui1241-fuime', 'furuŋra')	nan	141. Bertiup 
391	to spit	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	təmiju	nan	nan	('to spit', 'lama1277-baipi', 'pərino')	nan	39. Meludah
392	to vomit	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	lua	nan	nan	('to vomit', 'lama1277-belan', 'lua')	nan	38. Muntah
393	to rub	lama1277-lewok	Lamaholot-Lewokukun	Austronesian	8Lembata	doru	nan	nan	"('to rub', 'alor1247-baran', ""dɔ'h:ɔ"")"	nan	13. Gosok
