Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
	root	lama1279	Lamatuka	nan	nan	ramutã	nan	nan	nan	nan	114. Akar 
	seed	lama1279	Lamatuka	nan	nan	upu	nan	nan	nan	nan	115. Biji 
	flower	lama1279	Lamatuka	nan	nan	puhũ	nan	nan	nan	nan	116. Bunga 
	fruit	lama1279	Lamatuka	nan	nan	wuʔã	nan	nan	nan	nan	117. Buah 
	grass	lama1279	Lamatuka	nan	nan	gəpe	nan	nan	nan	nan	118. Rumput 
	earth	lama1279	Lamatuka	nan	nan	tana	nan	nan	nan	nan	119. Tanah 
	stone	lama1279	Lamatuka	nan	nan	wato	nan	nan	nan	nan	120. Batu 
	sand	lama1279	Lamatuka	nan	nan	botã	nan	nan	nan	nan	121. Pasir 
	water	lama1279	Lamatuka	nan	nan	wae	nan	nan	nan	nan	122. Air 
	freeze	lama1279	Lamatuka	nan	nan	—	nan	nan	nan	nan	123. Membeku 
	ice	lama1279	Lamatuka	nan	nan	—	nan	nan	nan	nan	124. Es 
	flow	lama1279	Lamatuka	nan	nan	bã	nan	nan	nan	nan	125. Mengalir 
	float	lama1279	Lamatuka	nan	nan	bao	nan	nan	nan	nan	126. Terapung 
	sea	lama1279	Lamatuka	nan	nan	tahi	nan	nan	nan	nan	127. Laut 
	salt	lama1279	Lamatuka	nan	nan	hira	nan	nan	nan	nan	128. Garam 
	lake	lama1279	Lamatuka	nan	nan	opa	nan	nan	nan	nan	129. Danau 
	river	lama1279	Lamatuka	nan	nan	luŋu	nan	nan	nan	nan	130. Sungai 
	mountain	lama1279	Lamatuka	nan	nan	ile	nan	nan	nan	nan	131. Gunung 
	forest	lama1279	Lamatuka	nan	nan	musʔã	nan	nan	nan	nan	132. Hutan
	sky	lama1279	Lamatuka	nan	nan	əle	nan	nan	nan	nan	133. Langit 
	sun	lama1279	Lamatuka	nan	nan	luwa	nan	nan	nan	nan	134. Matahari 
	star	lama1279	Lamatuka	nan	nan	malã	nan	nan	nan	nan	135. Bintang 
	cloud	lama1279	Lamatuka	nan	nan	ʔowa	nan	nan	nan	nan	136. Awan 
	dew	lama1279	Lamatuka	nan	nan	apũ	nan	nan	nan	nan	137. Embun 
	rain	lama1279	Lamatuka	nan	nan	urã	nan	nan	nan	nan	138. Hujan 
	snow	lama1279	Lamatuka	nan	nan	—	nan	nan	nan	nan	139. Salju 
	wind	lama1279	Lamatuka	nan	nan	aŋi	nan	nan	nan	nan	140. Angin 
	blow	lama1279	Lamatuka	nan	nan	pu	nan	nan	nan	nan	141. Bertiup 
	hot	lama1279	Lamatuka	nan	nan	pati	nan	nan	nan	nan	142. Panas 
	cold	lama1279	Lamatuka	nan	nan	lətha	nan	nan	nan	nan	143. Dingin 
	dry	lama1279	Lamatuka	nan	nan	marʔã	nan	nan	nan	nan	144. Kering 
	wet	lama1279	Lamatuka	nan	nan	weĩ	nan	nan	nan	nan	145. Basah 
	flat, smooth	lama1279	Lamatuka	nan	nan	lerʔẽ	nan	nan	nan	nan	146. Rata 
	heavy	lama1279	Lamatuka	nan	nan	bəra	nan	nan	nan	nan	147. Berat 
	fire	lama1279	Lamatuka	nan	nan	ape	nan	nan	nan	nan	148. Api 
	burn	lama1279	Lamatuka	nan	nan	daʔe	nan	nan	nan	nan	149. Membakar 
	smoke	lama1279	Lamatuka	nan	nan	nuhẽ	nan	nan	nan	nan	150. Asap 
	dust	lama1279	Lamatuka	nan	nan	oʔɔ	nan	nan	nan	nan	151. Abu 
	black 	lama1279	Lamatuka	nan	nan	mitəwã	nan	nan	nan	nan	152. Hitam 
	white	lama1279	Lamatuka	nan	nan	burʔã	nan	nan	nan	nan	153. Putih 
	red	lama1279	Lamatuka	nan	nan	meã	nan	nan	nan	nan	154. Merah 
	yellow	lama1279	Lamatuka	nan	nan	uməhã	nan	nan	nan	nan	155. Kuning 
	green	lama1279	Lamatuka	nan	nan	taŋenə	nan	nan	nan	nan	156. Hijau 
	small	lama1279	Lamatuka	nan	nan	kanaʔã	nan	nan	nan	nan	157. Kecil 
	big	lama1279	Lamatuka	nan	nan	bəlaʔã	nan	nan	nan	nan	158. Besar 
	short	lama1279	Lamatuka	nan	nan	waʔã	nan	nan	nan	nan	159. Pendek 
	long	lama1279	Lamatuka	nan	nan	doʔã	nan	nan	nan	nan	160. Panjang 
	thin	lama1279	Lamatuka	nan	nan	mipihi	nan	nan	nan	nan	161. Tipis 
	thick	lama1279	Lamatuka	nan	nan	prəwa	nan	nan	nan	nan	162. Tebal 
	narrow	lama1279	Lamatuka	nan	nan	uhu	nan	nan	nan	nan	163. Sempit 
	wide	lama1279	Lamatuka	nan	nan	pəloʔe	nan	nan	nan	nan	164. Luas 
	straight	lama1279	Lamatuka	nan	nan	mulũlũ	nan	nan	nan	nan	165. Lurus 
	old	lama1279	Lamatuka	nan	nan	magũ	nan	nan	nan	nan	166. Tua 
	new	lama1279	Lamatuka	nan	nan	wərũ	nan	nan	nan	nan	167. Baru 
	good	lama1279	Lamatuka	nan	nan	bəliʔa	nan	nan	nan	nan	168. Baik 
	bad	lama1279	Lamatuka	nan	nan	datʔẽ	nan	nan	nan	nan	169. Jelek
	right, correct	lama1279	Lamatuka	nan	nan	toʔa	nan	nan	nan	nan	170. Betul 
	night	lama1279	Lamatuka	nan	nan	rəma	nan	nan	nan	nan	171. Malam 
	year	lama1279	Lamatuka	nan	nan	tũ	nan	nan	nan	nan	172. Tahun 
	day	lama1279	Lamatuka	nan	nan	ləro	nan	nan	nan	nan	173. Hari 
	when	lama1279	Lamatuka	nan	nan	arapirə	nan	nan	nan	nan	174. Bilamana 
	in 	lama1279	Lamatuka	nan	nan	tubə	nan	nan	nan	nan	175. Di 
	inside	lama1279	Lamatuka	nan	nan	huʔa	nan	nan	nan	nan	176. Dalam 
	here	lama1279	Lamatuka	nan	nan	dabi	nan	nan	nan	nan	177. Di sini 
	there	lama1279	Lamatuka	nan	nan	dabe	nan	nan	nan	nan	178. Di situ 
	this	lama1279	Lamatuka	nan	nan	noni	nan	nan	nan	nan	179. Ini 
	that	lama1279	Lamatuka	nan	nan	nəbe	nan	nan	nan	nan	180. Itu 
	near	lama1279	Lamatuka	nan	nan	dahe	nan	nan	nan	nan	181. Dekat 
	far	lama1279	Lamatuka	nan	nan	doə	nan	nan	nan	nan	182. Jauh 
	where	lama1279	Lamatuka	nan	nan	nəgaʔe	nan	nan	nan	nan	183. Di mana 
	1SG	lama1279	Lamatuka	nan	nan	goʔe	nan	nan	nan	nan	184. Saya 
	2SG;2PL	lama1279	Lamatuka	nan	nan	moʔe	nan	nan	nan	nan	185. Engkau/ kamu 
	3SG	lama1279	Lamatuka	nan	nan	noʔe	nan	nan	nan	nan	186. Dia 
	1PL.INC	lama1279	Lamatuka	nan	nan	gite	nan	nan	nan	nan	187. Kita 
	1PL.EXC	lama1279	Lamatuka	nan	nan	ame	nan	nan	nan	nan	188. Kami 
	3PL	lama1279	Lamatuka	nan	nan	roʔe	nan	nan	nan	nan	189. Mereka 
	what	lama1279	Lamatuka	nan	nan	naʔa	nan	nan	nan	nan	190. Apa 
	who	lama1279	Lamatuka	nan	nan	he	nan	nan	nan	nan	191. Siapa 
	other	lama1279	Lamatuka	nan	nan	gehʔã	nan	nan	nan	nan	192. Lain
	some	lama1279	Lamatuka	nan	nan	pirəpirə	nan	nan	nan	nan	193. Beberapa 
	many	lama1279	Lamatuka	nan	nan	wəda	nan	nan	nan	nan	194. Banyak 
	few	lama1279	Lamatuka	nan	nan	ərahue	nan	nan	nan	nan	195. Sedikit 
	all	lama1279	Lamatuka	nan	nan	rowao	nan	nan	nan	nan	196. Semua 
	and	lama1279	Lamatuka	nan	nan	ʔo	ʔo, mo: different inflections	nan	nan	nan	197. Dan 
	with	lama1279	Lamatuka	nan	nan	ʔo	ʔo, mo: different inflections	nan	nan	nan	198. Dengan
	because	lama1279	Lamatuka	nan	nan	puʔẽ	nan	nan	nan	nan	199. Sebab 
	if	lama1279	Lamatuka	nan	nan	kalu	nan	nan	nan	nan	200. Jikalau 
