Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
139	liver	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	oraha	nan	nan	('liver', 'lama1277-imulo', 'orasa')	nan	21. Hati
144	stomach; belly	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	tuka	there is a tiny ' in the book; not sure whether glottal stop or misprint (- comment by Jiang: tuka is correct)	nan	('stomach; belly', 'lama1277-baipi', 'ale')	nan	18. Perut
145	head	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	ulu	nan	nan	('head', 'lama1277-baipi', 'kotət')	nan	27. Kepala
146	hair	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	latar	nan	nan	"('hair', 'alor1247-baran', ""'rata"")"	nan	29. Rambut
148	eye	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kuluka	nan	nan	('eye', 'lama1277-imulo', 'kulukəs')	nan	47. Mata
149	ear	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kiŋa	nan	nan	('ear', 'lama1277-imulo', 'kiŋasa')	nan	45. Telinga
150	nose	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	nijuŋ	nan	nan	('nose', 'lama1277-baipi', 'iru')	nan	30. Hidung
151	mouth	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	nuha	nan	nan	"('mouth', 'alor1247-munas', ""'nuhuŋ_"")"	nan	33. Mulut
155	tongue	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	efel	nan	nan	"('tongue', 'alor1247-baran', ""'fɛfɛl"")"	nan	35. Lidah
156	neck	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	fule	nan	nan	"('neck', 'alor1247-baran', ""'fuliŋ"")"	nan	28. Leher
164	hand	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	limaha	nan	nan	"('hand', 'alor1247-baran', ""'limaŋ_ka'lumak"")"	nan	1. Tangan
175	foot	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	leiha	nan	nan	"('foot', 'alor1247-baran', ""'leiŋ_ka'lumak"")"	nan	4. Kaki
179	back	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kətubəŋ	nan	nan	('back', 'lama1277-horow', 'kənuwənək')	nan	17. Punggung
182	skin	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kama	nan	nan	"('skin', 'alor1247-baran', ""'kamaŋ"")"	nan	16. Kulit
190	person	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	atadikəj	nan	nan	('person', 'lama1277-baipi', 'atadikə')	nan	53. Orang
191	name	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	najan	nan	nan	"('name', 'alor1247-baran', ""'naraŋ"")"	nan	63. Nama
192	child	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	ana	nan	nan	('child', 'alor1247-baran', 'ʔanaŋ')	nan	56. Anak
193	man	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	analame	nan	nan	('man', 'lama1277-lewop', 'analame')	nan	54. Laki-laki
194	woman	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	gərapoja	nan	nan	('woman', 'lama1277-imulo', 'gərapor')	nan	55. Wanita
195	husband	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	afan	nan	nan	('husband', 'lama1277-belan', 'ha')	nan	57. Suami
196	wife	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	gərapu	nan	nan	('wife', 'lama1277-lewop', 'gərapu')	nan	58. Isteri
197	mother	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	ina	nan	nan	('mother', 'lama1277-belan', 'ina')	nan	59. Ibu
198	father	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	ma	nan	nan	"('father', 'alor1247-baran', ""'ʔama"")"	nan	60. Bapak
199	older sibling	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kaka	nan	nan	"('older sibling', 'alor1247-munas', ""'kakaŋ"")"	nan	61. Kakak
200	younger sibling	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	wajin	nan	nan	('younger sibling', 'adan1251-otvai', 'di')	nan	62. Adik
203	1sg	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	go	nan	nan	('1sg', 'alor1247-baran', 'go:')	nan	184. Saya 
204	2sg (informal)	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	mo	nan	nan	('2sg (informal)', 'keda1252', 'me')	nan	185. Engkau/ kamu 
204	2sg (informal)	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	mio	nan	nan	('2sg (informal)', 'keda1252', 'me')	nan	185. Engkau/ kamu 
206	3sg	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	na	nan	nan	"('3sg', 'alor1247-baran', ""'nɔ:"")"	nan	186. Dia 
207	1pl excl	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kame	nan	nan	('1pl excl', 'lama1277-baipi', 'kame')	nan	188. Kami 
208	1pl incl	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	tite	nan	nan	('1pl incl', 'lama1277-baipi', 'tite')	nan	187. Kita 
210	3pl	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	daro	nan	nan	('3pl', 'lama1277-baipi', 'raʔe')	nan	189. Mereka 
212	and	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	no	nan	nan	('and', 'alor1247-baran', 'nɔ̃:')	nan	197. Dan 
213	because	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	pukã	nan	nan	('because', 'lama1277-belan', 'puk')	nan	199. Sebab 
214	if	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kalu	nan	nan	('if', 'lama1277-baipi', 'kalu')	nan	200. Jikalau 
215	with	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	no	nan	nan	('with', 'alor1247-baran', 'nɔ̃:')	nan	198. Dengan
216	what?	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kapa	nan	nan	('what?', 'alor1247-baran', 'pei')	nan	190. Apa 
217	who?	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kena	nan	nan	('who?', 'lama1277-baipi', 'hege')	nan	191. Siapa 
218	where?	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kətega	nan	nan	('where?', 'lama1277-baipi', 'təga')	nan	183. Di mana 
219	when?	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	jəmpira	nan	nan	('when?', 'lama1277-baipi', 'arəmpira')	nan	174. Bilamana 
223	this	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	nakri	nan	nan	('this', 'lama1277-baipi', 'pi')	nan	179. Ini 
224	that	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	nakre	nan	nan	"('that', 'alor1247-pandai', ""'klou"")"	nan	180. Itu 
227	here	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kətəri	nan	nan	('here', 'lama1277-baipi', 'tiwi')	nan	177. Di sini 
228	there	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kətəre	nan	nan	"('there', 'alor1247-baran', ""'alika'le:"")"	nan	178. Di situ 
231	left (side)	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	heke	nan	nan	('left (side)', 'lama1277-belan', 'seki')	nan	2. Kiri
232	right (side)	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	fanan	nan	nan	('right (side)', 'adan1251-otvai', 'taniŋ')	nan	3. Kanan
233	a few	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kənakofai	nan	nan	('a few', 'lama1277-baipi', 'sələ')	nan	195. Sedikit 
234	all	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	pua	nan	nan	('all', 'lama1277-belan', 'pua')	nan	196. Semua 
235	many	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	rai	nan	nan	"('many', 'keda1252', ""'rai"")"	nan	194. Banyak 
236	animal	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	əfaŋ	nan	nan	"('animal', 'keda1252', ""'ʔewaŋ"")"	nan	102. Binatang 
238	dog	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	aoru	nan	nan	"('dog', 'alor1247-baran', ""a'ho"")"	nan	96. Anjing 
249	tail	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	ikur	nan	nan	('tail', 'lama1277-bama', 'iku')	nan	105. Ekor 
250	fish	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	ikan	nan	nan	"('fish', 'alor1247-baran', ""'ikɑŋ"")"	nan	109. Ikan 
259	bird	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	koloŋ	nan	nan	"('bird', 'alor1247-baran', ""'koloŋ"")"	nan	97. Burung 
260	wing	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kəpik	nan	nan	('wing', 'lama1277-baipi', 'kəpiʔ')	nan	100. Sayap 
262	feather	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	rafuk	nan	nan	('feather', 'lama1277-adona', 'ˈrawuke')	nan	99. Bulu 
264	snake	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	ularu	nan	nan	"('snake', 'alor1247-baran', ""ʔu'la"")"	nan	106. Ular 
266	egg	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	təluk	nan	nan	"('egg', 'alor1247-baran', ""'taluk"")"	nan	98. Telur 
279	louse (clothing)	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kutoji	nan	nan	('louse (clothing)', 'lama1277-baipi', 'kuto')	nan	108. Kutu 
281	big	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	duaŋən	nan	nan	('big', 'lama1277-lewop', 'duaŋən')	nan	158. Besar 
282	small	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kəlurkən	nan	nan	('small', 'abui1241-fuime', 'kdiŋ')	nan	157. Kecil 
284	new (house)	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	fərun	nan	nan	('new (house)', 'lama1277-belan', 'wu')	nan	167. Baru 
288	hot	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kati	nan	nan	('hot', 'lama1277-imulo', 'kat')	nan	142. Panas 
289	cold	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	ləkə	nan	nan	('cold', 'abui1241-fuime', 'palata')	nan	143. Dingin 
290	good	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	məla	nan	nan	('good', 'lama1277-adona', 'ˈmɜʔlaʔ')	nan	168. Baik 
291	bad	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	məkənən	nan	nan	('bad', 'lama1277-adona', 'maˈdoː')	nan	169. Jelek
294	near	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	dae	nan	nan	"('near', 'alor1247-baran', ""'dah:ɛ"")"	nan	181. Dekat 
295	far	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	doa	nan	nan	"('far', 'alor1247-baran', ""'ʤuaŋ"")"	nan	182. Jauh 
296	wet	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	həba	nan	nan	('wet', 'lama1277-belan', 'səba')	nan	145. Basah 
297	dry	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	maja	nan	nan	"('dry', 'alor1247-baran', ""'mara"")"	nan	144. Kering 
299	long	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	lafa	nan	nan	('long', 'lama1277-bama', 'bəlaha')	nan	160. Panjang 
301	short	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	pəjokən	nan	nan	('short', 'lama1277-bama', 'lere')	nan	159. Pendek 
303	thin (non-human)	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	mipi	nan	nan	('thin (non-human)', 'lama1277-baipi', 'mənipi')	nan	161. Tipis 
305	thick	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	pəŋe	nan	nan	('thick', 'lama1277-belan', 'pəŋe')	nan	162. Tebal 
309	dirty	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	milan	nan	nan	('dirty', 'lama1277-adona', 'miˈlã')	nan	14. Kotor
311	sharp	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	bərəkət	nan	nan	('sharp', 'lama1277-baipi', 'dəkət')	nan	81. Tajam 
312	blunt; dull	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	motəl	nan	nan	('blunt; dull', 'lama1277-bama', 'dat')	nan	82. Tumpul 
313	heavy	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	bəra	nan	nan	('heavy', 'alor1247-baran', 'ba:')	nan	147. Berat 
315	straight	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	mulurən	nan	nan	('straight', 'abui1241-fuime', 'mulaŋ')	nan	165. Lurus 
316	wide	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	pelafatən	nan	nan	('wide', 'adan1251-lawah', 'bɛrɛŋ')	nan	164. Luas 
317	narrow	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	hipe	nan	nan	('narrow', 'lama1277-baipi', 'gələgipət')	nan	163. Sempit 
321	rotten	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	fuk	nan	nan	('rotten', 'lama1277-belan', 'wau')	nan	111. Busuk 
326	flat	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	lereken	nan	nan	('flat', 'lama1277-belan', 'lere')	nan	146. Rata 
329	black	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	mitəm	nan	nan	"('black', 'alor1247-baran', ""'mit:ɛŋ"")"	nan	152. Hitam 
330	white	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	buja	nan	nan	"('white', 'alor1247-baran', ""'bur:a"")"	nan	153. Putih 
331	red	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	meranu	nan	nan	('red', 'lama1277-baipi', 'meʔa')	nan	154. Merah 
332	green	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	pətaŋən	nan	nan	"('green', 'alor1247-munas', ""'taŋaŋ"")"	nan	156. Hijau 
334	yellow	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kənumahan	nan	nan	('yellow', 'lama1277-baipi', 'kuniŋ')	nan	155. Kuning 
341	scared	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	keruit	nan	nan	('scared', 'lama1277-belan', 'kərui')	nan	25. Takut
343	to see	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	tene	nan	nan	('to see', 'lama1277-baipi', 'tədə')	nan	48. Melihat
344	to hear	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	dəŋ	nan	nan	('to hear', 'lama1277-bama', 'weŋe')	nan	46. Dengar
345	to smell	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	hodam	nan	nan	('to smell', 'lama1277-belan', 'hodam')	nan	32. Membaui
346	to think	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	hedəp	nan	nan	('to think', 'lama1277-adona', 'ˈpetɜ')	nan	24. Pikir
347	to know	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	min	min, kin: different inflections	nan	('to know', 'amar1273-kotos', 'na-hini')	nan	23. Tahu
347	to know	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kin	min, kin: different inflections	nan	('to know', 'amar1273-kotos', 'na-hini')	nan	23. Tahu
348	to say	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	tədək	nan	nan	('to say', 'lama1277-baipi', 'mari')	nan	64. Bilang
352	to lie down	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	toba	nan	nan	('to lie down', 'amar1273-kotos', 'n-tupa')	nan	50. Rebah
353	to sleep	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	gəle	nan	nan	('to sleep', 'lama1277-imulo', 'gəle')	nan	49. Tidur
358	to sit	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	tobo	nan	nan	('to sit', 'lama1277-baipi', 'tobo')	nan	51. Duduk
359	to stand	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	diri	nan	nan	"('to stand', 'keda1252', ""'madɛr"")"	nan	52. Berdiri
360	to walk	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	pana	nan	nan	"('to walk', 'alor1247-baran', ""'pana"")"	nan	6. Berjalan
363	to swim	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	naŋi	nan	nan	"('to swim', 'alor1247-baran', ""'naŋgɛ"")"	nan	10. Berenang
364	to fly	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	bəkə	nan	nan	"('to fly', 'alor1247-baran', ""'bak:aŋ"")"	nan	101. Terbang 
365	to fall (from above)	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	gəpu	nan	nan	('to fall (from above)', 'lama1277-baipi', 'loʔu')	nan	95. Jatuh 
368	to drink	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	tenu	tenu, menu: different inflections	nan	('to drink', 'adan1251-lawah', 'naʔ')	nan	42. Minum
368	to drink	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	menu	tenu, menu: different inflections	nan	('to drink', 'adan1251-lawah', 'naʔ')	nan	42. Minum
369	to eat	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	ka	ka, ga: different inflections	nan	('to eat', 'lama1277-belan', 'ka')	nan	40. Makan
369	to eat	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	ga	ka, ga: different inflections	nan	('to eat', 'lama1277-belan', 'ka')	nan	40. Makan
370	to cook	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	giu	nan	nan	('to cook', 'keda1252', 'iu')	nan	41. Masak
371	to wash	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	baha	nan	nan	('to wash', 'amar1273-kotos', 'n-safe')	nan	11. Mencuci
372	to sew	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	haur	nan	nan	"('to sew', 'alor1247-baran', ""'haur"")"	nan	67. Menjahit 
373	to live; be alive; living	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	mojip	nan	nan	('to live; be alive; living', 'lama1277-baipi', 'mori')	nan	76. Hidup 
374	to breathe	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	ernaj	nan	nan	('to breathe', 'lama1277-belan', 'hea_naik')	nan	31. Bernapas
375	to work	lama1277-lewop	Lamaholot-Lewopenutu	Austronesian	8Lembata, 3South	kərian	nan	nan	('to work', 'abui1241-takal', 'kär.je̞äŋ')	nan	83. Bekerja 
