Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
150	nose	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	nijuŋəs	nan	nan	('dew', 'lama1277-ileap', 'ujuk')	nan	30. Hidung
151	mouth	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	fəfasa	nan	nan	"('mouth', 'alor1247-baran', ""'fofaŋ"")"	nan	33. Mulut
155	tongue	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	efeləs	nan	nan	"('tongue', 'alor1247-baran', ""'fɛfɛl"")"	nan	35. Lidah
156	neck	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	fulesa	nan	nan	"('neck', 'alor1247-baran', ""'fuliŋ"")"	nan	28. Leher
164	hand	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	limasa	nan	nan	('arm', 'keda1252', 'liŋ')	nan	1. Tangan
175	foot	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	linəsa	nan	nan	"('foot', 'alor1247-baran', ""'leiŋ_ka'lumak"")"	nan	4. Kaki
179	back	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kətubəŋəs	nan	nan	('back', 'lama1277-horow', 'kənuwənək')	nan	17. Punggung
182	skin	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kamakəs	nan	nan	"('skin', 'alor1247-baran', ""'kamaŋ"")"	nan	16. Kulit
190	person	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	atadikəja	nan	nan	('person', 'lama1277-baipi', 'atadikə')	nan	53. Orang
191	name	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	najanəs	nan	nan	"('name', 'alor1247-baran', ""'naraŋ"")"	nan	63. Nama
192	child	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	ana	nan	nan	('child', 'alor1247-baran', 'ʔanaŋ')	nan	56. Anak
193	man	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	lamen	nan	nan	('man', 'fata1247', 'nami')	nan	54. Laki-laki
194	woman	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	gərapor	nan	nan	('woman', 'lama1277-imulo', 'gərapor')	nan	55. Wanita
195	husband	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kəlake	nan	nan	"('husband', 'alor1247-baran', ""ka'lake"")"	nan	57. Suami
196	wife	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kəfae	nan	nan	"('wife', 'alor1247-baran', ""ka'fae"")"	nan	58. Isteri
197	mother	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	ina	nan	nan	('mother', 'lama1277-belan', 'ina')	nan	59. Ibu
198	father	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	ama	nan	nan	"('father', 'alor1247-baran', ""'ʔama"")"	nan	60. Bapak
199	older sibling	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	tata	nan	nan	"('older sibling', 'alor1247-baran', ""'tataŋ"")"	nan	61. Kakak
200	younger sibling	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	waji	nan	nan	('younger sibling', 'adan1251-otvai', 'di')	nan	62. Adik
203	1sg	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	go	nan	nan	('1sg', 'alor1247-baran', 'go:')	nan	184. Saya 
204	2sg (informal)	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	mo	nan	nan	('2sg (informal)', 'keda1252', 'me')	nan	185. Engkau/ kamu 
204	2sg (informal)	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	mio	nan	nan	('2sg (informal)', 'keda1252', 'me')	nan	185. Engkau/ kamu 
206	3sg	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	na	nan	nan	"('3sg', 'alor1247-baran', ""'nɔ:"")"	nan	186. Dia 
207	1pl excl	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kame	nan	nan	('1pl excl', 'keda1252', 'e')	nan	188. Kami 
208	1pl incl	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	tite	nan	nan	('1pl incl', 'lama1277-baipi', 'tite')	nan	187. Kita 
210	3pl	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	daro	nan	nan	('3pl', 'lama1277-baipi', 'raʔe')	nan	189. Mereka 
212	and	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	na	nan	nan	('and', 'alor1247-baran', 'nɔ̃:')	nan	197. Dan 
213	because	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	puka	nan	nan	"('because', 'alor1247-besar', ""ɛ'tɛmuŋ"")"	nan	199. Sebab 
214	if	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kalu	nan	nan	('grass; brush', 'lama1277-lerek', 'ˈmevau')	nan	200. Jikalau 
215	with	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	na	nan	nan	('with', 'alor1247-baran', 'nɔ̃:')	nan	198. Dengan
216	what?	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kapa	nan	nan	('what?', 'alor1247-baran', 'pei')	nan	190. Apa 
217	who?	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kena	nan	nan	('who?', 'lama1277-baipi', 'hege')	nan	191. Siapa 
218	where?	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kətəga	nan	nan	('where?', 'lama1277-baipi', 'təga')	nan	183. Di mana 
219	when?	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	jəm pira	nan	nan	('when?', 'lama1277-baipi', 'arəmpira')	nan	174. Bilamana 
223	this	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	nakri	nan	nan	('this', 'lama1277-baipi', 'pi')	nan	179. Ini 
224	that	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	nakre	nan	nan	"('that', 'alor1247-pandai', ""'klou"")"	nan	180. Itu 
227	here	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kətəri	nan	nan	('here', 'lama1277-imulo', 'kətəri')	nan	177. Di sini 
228	there	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kətəre	nan	nan	"('there', 'alor1247-baran', ""'alika'le:"")"	nan	178. Di situ 
231	left (side)	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	səmekiŋən	nan	nan	('left (side)', 'lama1277-belan', 'seki')	nan	2. Kiri
232	right (side)	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	fanan	nan	nan	('right (side)', 'adan1251-otvai', 'taniŋ')	nan	3. Kanan
233	a few	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kənakofai	nan	nan	('a few', 'lama1277-imulo', 'kənakofai')	nan	195. Sedikit 
234	all	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	pua	nan	nan	('all', 'lama1277-belan', 'pua')	nan	196. Semua 
235	many	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	raiŋa	nan	nan	"('many', 'keda1252', ""'rai"")"	nan	194. Banyak 
236	animal	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	əfaŋ	nan	nan	"('animal', 'keda1252', ""'ʔewaŋ"")"	nan	102. Binatang 
238	dog	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	aor	nan	nan	"('dog', 'alor1247-baran', ""a'ho"")"	nan	96. Anjing 
249	tail	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	ikur	nan	nan	('flesh; meat', 'lama1277-belan', 'bənək')	nan	105. Ekor 
250	fish	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	ikan	nan	nan	"('fish', 'alor1247-baran', ""'ikɑŋ"")"	nan	109. Ikan 
259	bird	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	koloŋ	nan	nan	"('bird', 'alor1247-baran', ""'koloŋ"")"	nan	97. Burung 
260	wing	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kəpik	nan	nan	('wing', 'lama1277-baipi', 'kəpiʔ')	nan	100. Sayap 
262	feather	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	rafukəy	nan	nan	('feather', 'lama1277-adona', 'ˈrawuke')	nan	99. Bulu 
264	snake	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	ular	nan	nan	"('snake', 'alor1247-baran', ""ʔu'la"")"	nan	106. Ular 
266	egg	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	təluk	nan	nan	"('egg', 'alor1247-baran', ""'taluk"")"	nan	98. Telur 
279	louse (clothing)	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kutor	nan	nan	('louse (clothing)', 'lama1277-baipi', 'kuto')	nan	108. Kutu 
281	big	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	rajan	nan	nan	"('big', 'keda1252', ""ri'aː"")"	nan	158. Besar 
282	small	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	anakən	nan	nan	"('small', 'alor1247-baran', ""'an:aŋ"")"	nan	157. Kecil 
284	new (house)	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	wərun	nan	nan	('new (house)', 'lama1277-belan', 'wu')	nan	167. Baru 
288	hot	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kat	nan	nan	('hot', 'lama1277-imulo', 'kat')	nan	142. Panas 
289	cold	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	lətəs	nan	nan	('cold', 'abui1241-fuime', 'palata')	nan	143. Dingin 
290	good	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	sənarekən	nan	nan	('good', 'lama1277-bama', 'əre')	nan	168. Baik 
291	bad	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kədatekən	nan	nan	"('bad', 'alor1247-baran', ""'datɛ"")"	nan	169. Jelek
294	near	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	daekən	nan	nan	"('near', 'alor1247-baran', ""'dah:ɛ"")"	nan	181. Dekat 
295	far	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	doa	nan	nan	"('far', 'alor1247-baran', ""'ʤuaŋ"")"	nan	182. Jauh 
296	wet	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	sənəbar	nan	nan	('wet', 'lama1277-belan', 'səba')	nan	145. Basah 
297	dry	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	majakən	nan	nan	"('bad', 'alor1247-baran', ""'datɛ"")"	nan	144. Kering 
299	long	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	lafakən	nan	nan	('long', 'lama1277-bama', 'bəlaha')	nan	160. Panjang 
301	short	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	pəjokən	nan	nan	('short', 'lama1277-bama', 'lere')	nan	159. Pendek 
303	thin (non-human)	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	mipi	nan	nan	('thin (non-human)', 'lama1277-baipi', 'mənipi')	nan	161. Tipis 
305	thick	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	pənəŋenən	nan	nan	('thick', 'lama1277-belan', 'pəŋe')	nan	162. Tebal 
309	dirty	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	milana	nan	nan	('dirty', 'lama1277-adona', 'miˈlã')	nan	14. Kotor
311	sharp	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	bərək	nan	nan	('sharp', 'lama1277-baipi', 'dəkət')	nan	81. Tajam 
312	blunt; dull	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	motəl	nan	nan	('blunt; dull', 'lama1277-bama', 'dat')	nan	82. Tumpul 
313	heavy	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	bəra	nan	nan	('heavy', 'alor1247-baran', 'ba:')	nan	147. Berat 
315	straight	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	mulurən	nan	nan	('straight', 'abui1241-fuime', 'mulaŋ')	nan	165. Lurus 
316	wide	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	pəlafat	nan	nan	('wide', 'adan1251-lawah', 'bɛrɛŋ')	nan	164. Luas 
317	narrow	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kənipotən	nan	nan	('narrow', 'lama1277-baipi', 'gələgipət')	nan	163. Sempit 
321	rotten	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	fuk	nan	nan	('rotten', 'lama1277-belan', 'wau')	nan	111. Busuk 
326	flat	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	lerekən	nan	nan	('flat', 'lama1277-belan', 'lere')	nan	146. Rata 
329	black	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	mitəm	nan	nan	"('black', 'alor1247-baran', ""'mit:ɛŋ"")"	nan	152. Hitam 
330	white	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	bijakən	nan	nan	"('white', 'alor1247-baran', ""'bur:a"")"	nan	153. Putih 
331	red	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	meraŋən	nan	nan	('a few', 'lama1277-pukau', 'niutou')	nan	154. Merah 
332	green	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	keorən	nan	nan	('green', 'lama1277-adona', 'ˈkeorɛ')	nan	156. Hijau 
334	yellow	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kumasən	nan	nan	('yellow', 'lama1277-baipi', 'kuniŋ')	nan	155. Kuning 
341	scared	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kəruitəs	nan	nan	('scared', 'lama1277-belan', 'kərui')	nan	25. Takut
343	to see	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	sure	nan	nan	"('to see', 'alor1247-baran', ""'sɛru"")"	nan	48. Melihat
344	to hear	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	dəŋ	nan	nan	('to hear', 'lama1277-bama', 'weŋe')	nan	46. Dengar
345	to smell	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	sodam	nan	nan	('to smell', 'lama1277-belan', 'hodam')	nan	32. Membaui
346	to think	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	petən	nan	nan	('to think', 'lama1277-adona', 'ˈpetɜ')	nan	24. Pikir
347	to know	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kin	kin, min: different inflections	nan	('to know', 'amar1273-kotos', 'na-hini')	nan	23. Tahu
347	to know	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	min	kin, min: different inflections	nan	('to know', 'amar1273-kotos', 'na-hini')	nan	23. Tahu
348	to say	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	gas	nan	nan	('to say', 'lama1277-baipi', 'mari')	nan	64. Bilang
352	to lie down	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	pafaŋa	nan	nan	('to lie down', 'lama1277-belan', 'pawaŋ')	nan	50. Rebah
353	to sleep	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	gəle	nan	nan	('to sleep', 'lama1277-imulo', 'gəle')	nan	49. Tidur
358	to sit	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	tobe	nan	nan	('to sit', 'lama1277-baipi', 'tobo')	nan	51. Duduk
359	to stand	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	dir	nan	nan	"('to stand', 'keda1252', ""'madɛr"")"	nan	52. Berdiri
360	to walk	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	labi	nan	nan	('to walk', 'lama1277-imulo', 'labi')	nan	6. Berjalan
363	to swim	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	naŋ	nan	nan	"('to swim', 'alor1247-baran', ""'naŋgɛ"")"	nan	10. Berenang
364	to fly	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	bək	nan	nan	"('to fly', 'alor1247-baran', ""'bak:aŋ"")"	nan	101. Terbang 
365	to fall (from above)	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	ləŋata	nan	nan	('to fall (from above)', 'lama1277-baipi', 'loʔu')	nan	95. Jatuh 
368	to drink	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	men	men, ten: different inflections	nan	('to drink', 'adan1251-lawah', 'naʔ')	nan	42. Minum
368	to drink	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	ten	men, ten: different inflections	nan	('to drink', 'adan1251-lawah', 'naʔ')	nan	42. Minum
369	to eat	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	ka	ka, ga: different inflections	nan	('to eat', 'lama1277-belan', 'ka')	nan	40. Makan
369	to eat	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	ga	ka, ga: different inflections	nan	('to eat', 'lama1277-belan', 'ka')	nan	40. Makan
370	to cook	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	giu	nan	nan	('to cook', 'lama1277-imulo', 'giu')	nan	41. Masak
371	to wash	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	basa	nan	nan	('to wash', 'amar1273-kotos', 'n-safe')	nan	11. Mencuci
372	to sew	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	saur	nan	nan	"('to sew', 'alor1247-baran', ""'haur"")"	nan	67. Menjahit 
373	to live; be alive; living	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	mojipa	nan	nan	('to live; be alive; living', 'lama1277-baipi', 'mori')	nan	76. Hidup 
374	to breathe	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	ər naisa	nan	nan	"('to breathe', 'alor1247-baran', ""'tar:ɛ_'nah:ĩ:"")"	nan	31. Bernapas
375	to work	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kəria	nan	nan	('to work', 'abui1241-takal', 'kär.je̞äŋ')	nan	83. Bekerja 
376	to die	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	mataja	nan	nan	('to die', 'lama1277-baipi', 'mata')	nan	75. Mati 
377	to give	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	beŋa	nan	nan	('to give', 'amar1273-kotos', 'n-fe:')	nan	91. Memberi 
378	to wipe	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	hapus	nan	nan	"('to wipe', 'alor1247-baran', ""'hapɔ"")"	nan	12. Hapus
379	to come	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	bəsol	nan	nan	('to come', 'alor1247-baran', 'bɛta')	nan	8. Datang
380	to laugh	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	gekay	nan	nan	"('to laugh', 'alor1247-baran', ""'gɛki"")"	nan	36. Tertawa
381	to cry	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	əra	nan	nan	"('to cry', 'fata1247', ""a'rurɛ"")"	nan	37. Menangis
382	to dance	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	soka	nan	nan	('to dance', 'abui1241-fuime', 'tohaijok')	nan	86. Menari 
383	to sing	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	kantar	nan	nan	('to sing', 'buna1278-bobon', 'gio_logo')	nan	85. Menyanyi
384	to burn (clear land)	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	papi	nan	nan	('to burn (clear land)', 'lama1277-baipi', 'səru')	nan	149. Membakar 
389	to suck	lama1277-imulo	Lamaholot-Imulolo	Austronesian	8Lembata	tus	nan	nan	"('to suck', 'kaer1234-obsol', ""'tu:bo"")"	nan	44. Menetek
