Feature_ID	Language_ID	Value	English	Language name (-dialect)	Family	Region	Comment	Alignment	Cognate Set	Source	Loan	Reference
29.0	lama1278	ˈtana	land; soil	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈt a n a - -	3972			
30.0	lama1278	tana ˈʔɛkɑŋ	Earth	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		t a n - a _ ˈʔ ɛ k ɑ ŋ	164			
31.0	lama1278	ˈumaŋ	hole	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈu m a ŋ	8815			
32.0	lama1278	ˈwatɔ	stone	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw a t ɔ	8883			
33.0	lama1278	ˈuhɔ	coral (rock)	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	batu (rock) di pantai	ˈu h ɔ	8650			
34.0	lama1278	aha	(coral) reef	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	karang (reef) di dasar laut	- a h a - -	2309			
35.0	lama1278	wai	water (fresh)	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		w a i	8657			
36.0	lama1278	tahi	sea; sea water	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		t a h i - - - - -	1001			
37.0	lama1278	ojo	wave	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		o j o -	8600			
38.0	lama1278	wuˈrahaŋ	foam	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		w u ˈr a h a ŋ	3517			
39.0	lama1278	ˈhutaŋ	forest	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈh u t a ŋ	8926			
40.0	lama1278	ˈhɔkɛŋ	field	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈh ɔ k ɛ ŋ	8702			
41.0	lama1278	ˈnuha	island	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈn u h a	8066			
42.0	lama1278	ˈpɛta	rice field	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈp ɛ t a	8824			
43.0	lama1278	maːŋ	garden	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- - m aː ŋ	5319			
44.0	lama1278	ˈniha	fence	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈn i h a	8679			
45.0	lama1278	ˈlaraŋ	road; path; way	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl a r a ŋ	5943			
46.0	lama1278	ˈtɛna	canoe	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈt ɛ n a	8635			
47.0	lama1278	ˈlajaʔ	sail (n.)	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl a j a ʔ	8795			
48.0	lama1278	bua ˈtɛna	to sail	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	do boat	b u a _ ˈt ɛ n a	8607			
49.0	lama1278	ˈkawi	fishing hook	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈk a w i -	1939			
50.0	lama1278	bɜˈlutuʔ	fish trap	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	dibuat dari bambu untuk menangkap ikan yang ditinggal. NOT fish net or fish line.	b ɜ ˈl u t u ʔ	8616			
51.0	lama1278	talɛ	rope	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		t a l ɛ -	2049			
52.0	lama1278	kəˈnumɛ	machete	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k ə ˈn u m ɛ	8582			
53.0	lama1278	ˈsɔru	axe	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈs ɔ r u	8695			
54.0	lama1278	ˈɡala	spear	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈɡ a l a -	8943			
55.0	lama1278	bəˈlebaʔ	burden stick	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		b ə ˈl e b a ʔ	8697			
56.0	lama1278	ˈnəkəŋ	stick; pole	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈn ə k ə ŋ	8933			
57.0	lama1278	ˈnəpa, ˈnuaŋ	digging stick	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈn ə p a -	8707			
59.0	lama1278	ˈwuhu	bow	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw u h u -	8953			
60.0	lama1278	ˈamɜ	arrow	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- ˈa m ɜ -	8633			
61.0	lama1278	ˈhɛpɛʔ	knife	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈh ɛ p ɛ ʔ	8884			
62.0	lama1278	ˈkiri	comb	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈk i r - - i - - - - - -	1896			
63.0	lama1278	ˈɔhɑŋ	mat	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- ˈɔ h ɑ ŋ	8619			
64.0	lama1278	ˈluhi	needle	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl u h i	8553			
65.0	lama1278	əˈkaŋ	clothing	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- ə ˈk - - a ŋ	3990			
67.0	lama1278	ˈapeʔ	fire	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- ˈa p e ʔ	8638			
68.0	lama1278	nuhũŋ	smoke	Lamaholot-Lewoingu	Austronesian	5Flores, 1East			m			
70.0	lama1278	kəˈʔawu	dust; fine earth	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k ə ˈʔ a w u	8853			
71.0	lama1278	kəˈʔawu	fireplace ash	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	NOT 'debu' (dust, after you have been sweeping)	k ə ˈʔ a w u -	8649			
72.0	lama1278	ˈwalɑŋ	mud	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw a l ɑ ŋ	8676			
73.0	lama1278	tana ˈmɛʔɑŋ	clay	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		t a n a _ ˈm ɛ ʔ ɑ ŋ	8810			
74.0	lama1278	kəˈlɛka	gravel	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k ə ˈl ɛ k a -	8765			
75.0	lama1278	ˈwəra	sand	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw ə r a -	8848			
76.0	lama1278	kərəmə	grass; brush	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k ə r ə m ə	8759			
77.0	lama1278	ˈlaŋɔʔ	house	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl a ŋ ɔ ʔ	8823			
78.0	lama1278	ˈkɔrkɛ, ˈlaŋɔ ˈbeləŋ	traditional house	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	the first is for all lewoinɡu, the second for a villaɡe	ˈk ɔ r k ɛ	8632			
79.0	lama1278	ˈɔriŋ, ˈkɛbɑŋ	barn; storage house	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	two words with same meaninɡ	- ˈɔ r i ŋ -	887			
80.0	lama1278	buaŋ	raised platform	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		b u a ŋ	8739			
81.0	lama1278	kəˈnawe	door	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k ə ˈn a w e	8934			
82.0	lama1278	nuki, luʔɔ	(thatch) roof	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	nuki from lontar leafs, luʔɔ from ɡrass	n u k i -	8589			
83.0	lama1278	ˈluʔɔ	roof thatch	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl u ʔ ɔ	8877			
84.0	lama1278	ˈpukəŋ	tree	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈp u k ə ŋ	8930			
85.0	lama1278	ˈkajo	wood	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	ɡlide	ˈk a j o	625			
86.0	lama1278	kəˈloka	bark (of tree)	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k ə - ˈl o k a	3862			
87.0	lama1278	ˈləpɑŋ	leaf	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl ə p ɑ ŋ	8541			
88.0	lama1278	ˈrɛtiŋ	branch	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	cabang pohon	ˈr ɛ t i ŋ	8966			
89.0	lama1278	kajo ˈape	firewood	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k a j o _ - ˈa p e	8628			
90.0	lama1278	uˈwajəŋ	rattan	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- u - ˈw a j ə ŋ	8764			
91.0	lama1278	ˈramu	root	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈr a m u -	8808			
92.0	lama1278	ˈwuaŋ	fruit	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- - - - - ˈw u a ŋ	8887			
93.0	lama1278	ˈkuluŋ	seed	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈk u l - u ŋ	8829			
94.0	lama1278	ˈtahaŋ	grain; cereal	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈt a h a ŋ	8967			
96.0	lama1278	ˈtahaŋ ˈlɔhɔŋ	husked rice; uncooked rice	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	tahaŋ is rice	ˈt a h a ŋ _ ˈl ɔ h ɔ ŋ	8713			
97.0	lama1278	ˈtahaŋ ˈwuliŋ	rice grains (unhusked) (raw from field)	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	wuliŋ is ɡrain	ˈt a h a ŋ _ ˈw u l i ŋ	8856			
98.0	lama1278	ˈbɑʔi	cooked rice	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈb ɑ ʔ i	7813			
99.0	lama1278	ˈtahaʔɑŋ	rice plant	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	tahaʔaŋ is rice	ˈt a h a ʔ ɑ ŋ	8851			
100.0	lama1278	mula ˈuwe	to plant (yam)	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		m u l a _ ˈu w e	8973			
101.0	lama1278	mula ˈtahaʔɑŋ	to plant (rice)	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		m u l a _ ˈt a h a ʔ ɑ ŋ	8964			
102.0	lama1278	ˈwua	betel nut; areca	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw u a -	8756			
103.0	lama1278	ˈlɔlɔŋ	betel vine	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl ɔ l ɔ ŋ	8775			
104.0	lama1278	ˈapuʔ	lime	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- ˈa p u ʔ	8620			
105.0	lama1278	ˈtəkɑŋ wua ˈmalu	chew betel	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈt ə k ɑ ŋ _ w u a _ ˈm a l u	8641			
106.0	lama1278	uwe ˈdʒawa	sweet potato	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		u w e _ ˈdʒ a w a	8899			
107.0	lama1278	uwe kajɔ	cassava	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	ɡlide	u w e _ k a j ɔ	8693			
108.0	lama1278	ˈkəladi	taro	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈk ə l a d i	8929			
109.0	lama1278	ˈkɛbɔ	sago	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈk ɛ b ɔ	8791			
110.0	lama1278	ˈwətəŋ	millet	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw ə t ə ŋ	8631			
111.0	lama1278	ˈtəwɔ	sugarcane	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈt ə w ɔ -	2151			
112.0	lama1278	ˈwata	corn; maize	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw a t a -	580			
113.0	lama1278	wata ˈdeɡɔŋ	cooked corn	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	diolah	w a t a _ ˈd e ɡ ɔ ŋ	8594			
114.0	lama1278	ˈtapo	coconut	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈt a p o	8755			
115.0	lama1278	x	gwang	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- - - - - x - -	3325			
116.0	lama1278	ˈmara	lontar palm	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈm a r a	8684			
117.0	lama1278	ˈkɛbɔ	sugar palm	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈk ɛ b ɔ	8895			
118.0	lama1278	ˈmɔtɔŋ	marungga	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈm ɔ t ɔ - - ŋ - - - - - -	3405			
119.0	lama1278	kajo ˈburaŋ	gum tree; eucalyptus	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k a j o _ ˈb u r a ŋ	8718			
120.0	lama1278	ˈaːu	bamboo	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈaː u	8577			
121.0	lama1278	ˈmukɔ	banana	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈm u k ɔ - - -	7647			
122.0	lama1278	ˈpaːu	mango	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- - ˈp aː u -	2123			
123.0	lama1278	wua ˈpajɑŋ	papaya	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		w u a _ ˈp a j ɑ ŋ	8763			
124.0	lama1278	kəˈwɛra	jackfruit	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k ə ˈw ɛ r a - -	2277			
125.0	lama1278	ɡələˈweː	breadfruit	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ɡ ə l ə ˈw eː	8885			
126.0	lama1278	utaŋ	bean	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- u t a ŋ	3141			
127.0	lama1278	ˈwaneː	honey	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- - - - - ˈw a n eː -	2393			
128.0	lama1278	ˈsusu	milk	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	not 'breast'	ˈs u s u -	4458			
129.0	lama1278	ˈsiʔa	salt	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈs - i ʔ a -	785			
130.0	lama1278	ˈwɔraŋ	fat	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw ɔ r a ŋ	8588			
131.0	lama1278	ˈmənakəŋ	flesh; meat	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈm ə n a k ə ŋ	6354			
132.0	lama1278	ˈriʔu	bone	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈr i ʔ u -	6459			
133.0	lama1278	ˈriʔu kəˈnawaŋ	rib	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈr i ʔ u _ k ə ˈn a w a ŋ	8828			
134.0	lama1278	ˈəwuŋ	sweat	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- ˈə w u ŋ	8868			
135.0	lama1278	ˈlouŋ, mata ˈwaʔiŋ	tear	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl o u ŋ	8900			
136.0	lama1278	ˈmei	blood	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈm e i	8811			
138.0	lama1278	ˈdʒɑntuŋ	heart	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈdʒ ɑ n t u ŋ	8854			
139.0	lama1278	ˈatɛŋ	liver	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- ˈa t ɛ ŋ	8634			
140.0	lama1278	ˈwuakəŋ	kidney	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw u a k ə ŋ	8939			
141.0	lama1278	ˈtaiŋ ˈonəʔəŋ	guts	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈt a i ŋ _ ˈo n ə ʔ ə ŋ	8727			
142.0	lama1278	ˈtɑe	excrement	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈt ɑ e	8630			
143.0	lama1278	ˈparu-ˈparu	lungs	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈp a r u ˈp a r u	8529			
144.0	lama1278	ˈluwuŋ	stomach; belly	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl u w u ŋ	8942			
145.0	lama1278	ˈkɔtəʔ	head	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈk ɔ t ə ʔ	8832			
146.0	lama1278	ˈrataʔ	hair	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈr a t a ʔ	8731			
147.0	lama1278	rawuˈkəŋ	body hair	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		r a w u ˈk ə ŋ	6913			
148.0	lama1278	ˈmata	eye	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈm a t a -	8533			
149.0	lama1278	ˈtiluŋ	ear	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈt i l u - - ŋ	8737			
150.0	lama1278	ˈiruŋ	nose	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈi r u ŋ - -	8876			
151.0	lama1278	ˈwəwɑŋ	mouth	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw ə w ɑ - - ŋ	8664			
152.0	lama1278	ˈkɔrɛŋ	chin	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈk ɔ r ɛ ŋ	8976			
153.0	lama1278	ˈnuhuŋ	lips	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈn u h u - - ŋ	8645			
154.0	lama1278	ˈipəʔ	teeth	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈi p ə ʔ	8908			
155.0	lama1278	ˈweweˈləŋ	tongue	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw e w e ˈl ə ŋ	8566			
156.0	lama1278	ˈwuliŋ	neck	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw u l i ŋ - -	8573			
157.0	lama1278	ˈhanaŋ	shoulder	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈh a n a ŋ - -	8726			
158.0	lama1278	ˈwəkiŋ	body	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw ə k i ŋ - -	8838			
159.0	lama1278	kəniˈtɔʔ	forehead	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k ə n i ˈt ɔ ʔ - -	8903			
160.0	lama1278	iruŋ uˈmaŋ	nostril	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	umaŋ is hole	i r u ŋ - - _ - u ˈm a ŋ -	8870			
161.0	lama1278	ˈneʔu	mucus	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈn e ʔ u - - - - -	8670			
162.0	lama1278	kəˈlipi	cheek	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k ə ˈl i p i - - -	8598			
163.0	lama1278	ˈlimaŋ	arm	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl i m a ŋ - -	8612			
164.0	lama1278	ˈlimaŋ	hand	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl i m a ŋ	105			
165.0	lama1278	limaŋ ˈɔnəʔəŋ	palm of hand	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		l i m a ŋ - - _ - ˈɔ n ə ʔ ə ŋ	8954			
166.0	lama1278	limaŋ ˈanaŋ	finger	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		l i m a ŋ - - _ - ˈa n - a ŋ	8615			
167.0	lama1278	tənuˈʔi	fingernail	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		t ə n u ˈʔ i	8647			
168.0	lama1278	ˈtuho	breast	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈt u h o	4580			
169.0	lama1278	ˈkɔrɔk	chest	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈk ɔ r ɔ k	8560			
170.0	lama1278	kəpuˈhur	navel	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k ə p u ˈh u r - -	3407			
171.0	lama1278	ˈlaha	penis	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	Kemaluan laki-laki. Often taboo. Be sensitive, explain: ini sehingga anggota tubuh semua  bisa dimasukkan dalam dalam kamus, itu saja, jangan marah bapak? If they still remain silent, skip.	ˈl a h a	8751			
172.0	lama1278	ˈmena	vagina	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	Kemaluan perempuan, same as above.	ˈm e n a	9760			
173.0	lama1278	kuluˈʔuŋ	testicles	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k u l u ˈʔ u ŋ	8712			
174.0	lama1278	ˈleiŋ	leg	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl e i ŋ - -	8528			
175.0	lama1278	kɔan ˈleiŋ	foot	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	kɔan is upper leɡ	- - - k ɔ a n _ ˈl e i ŋ - - - -	8914			
176.0	lama1278	ˈude	heel of foot	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈu d e	8797			
177.0	lama1278	ˈmakɑk	sole of foot	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈm a k ɑ k	8960			
178.0	lama1278	ˈlɔtɔr	knee	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈl ɔ t ɔ r - -	8972			
179.0	lama1278	ˈkɔlaŋ	back	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈk ɔ l a ŋ	8667			
180.0	lama1278	ˈalɛŋ	spine; lower back	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- ˈa l ɛ ŋ	8979			
181.0	lama1278	ˈwekɔl	waist	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈw e k ɔ l	8622			
182.0	lama1278	ˈkuli	skin	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		( - - - - - - ) ˈk u l i - - -	2467			
183.0	lama1278	bəˈlaraŋ	sore; wound	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		b ə ˈl a r a ŋ	8935			
184.0	lama1278	ˈaho iluŋ	ringworm	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈa h o _ i l u ŋ	8794			
185.0	lama1278	kəˈbuʔu	scabies	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		k ə ˈb u ʔ u	8852			
186.0	lama1278	ˈmau	tinea	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈm a - - u - - - - - -	8677			
187.0	lama1278	bəˈriŋin	feverish	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		b ə ˈr i ŋ i n	8681			
188.0	lama1278	mata ˈmeʔa	conjunctivitis	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	Ketika mata pedih dan merah kemudian ketika bangun tidur mata sulit dibuka dan kadang-kadang keluar cairan kuning.	m a t a _ ˈm e ʔ a	8550			
189.0	lama1278	dapu ˈmekə	cold; influenza	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		d a p u _ ˈm e k ə	8892			
190.0	lama1278	ata dikəˈʔəŋ	person	Lamaholot-Lewoingu	Austronesian	5Flores, 1East	Not 'manusia' (human being). Elicit 'orang' with a numeral, for example 'ada satu orang, dua orang, tiga orang...'	- a t a _ d i k ə ˈʔ ə ŋ	8779			
191.0	lama1278	ˈnaraŋ	name	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		ˈn a r a ŋ	8539			
192.0	lama1278	ˈanaʔ	child	Lamaholot-Lewoingu	Austronesian	5Flores, 1East		- ˈa n a ʔ	6425			
